stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
039027400002,,"Surley Row",,51.476614302,-0.966638692,,,0,,,0
039025110002,,"Balmore Drive",,51.473451718,-0.96794839,,,0,,,0
039026770002,,"Newlands Avenue",,51.471267767,-0.969091879,,,0,,,0
039027000002,,"Prospect Street",,51.468352529,-0.971950526,,,0,,,0
039026500001,,"Kings Road, Caversham",,51.465440802,-0.965998506,,,0,,,0
039026340002,,"Hills Meadow",,51.462926124,-0.966343226,,,0,,,0
039028320003,,"Station North Interchange",,51.460298466,-0.971224621,,,0,,,0
340001653OUT,,"Bird Wood Court",,51.509728415,-0.972475107,,,0,,,0
340003253OPP,,"Reddish Manor",,51.514344933,-0.975988472,,,0,,,0
039027230001,,"Southcote Road (Southcote Lane)",,51.447640561,-0.995382351,,,0,,,0
039026710001,,"Monks Way",,51.445101972,-0.999251226,,,0,,,0
039027220001,,"Southcote Farm Lane",,51.444058792,-1.001346044,,,0,,,0
039026030001,,"Fawley Road",,51.443144907,-1.004905604,,,0,,,0
039025610001,,"Circuit Lane (Southcote Lane)",,51.442298455,-1.007945575,,,0,,,0
039025720001,,"Coronation Square",,51.441406486,-1.010928864,,,0,,,0
039026110001,,"Frilsham Road",,51.442109097,-1.014280577,,,0,,,0
039025090002,,"Ashampstead Road",,51.442626794,-1.018111181,,,0,,,0
039026370001,,"Holybrook Crescent",,51.441446977,-1.020035717,,,0,,,0
039025950001,,"Dwyer Road Boundary",,51.441855761,-1.021609686,,,0,,,0
030055830002,,"Swanholm Gardens",,51.44204548,-1.026037253,,,0,,,0
030053420002,,"Kennet Valley School",,51.439682144,-1.025137926,,,0,,,0
030051360002,,"Churchward Walk",,51.438345436,-1.02659071,,,0,,,0
030050060001,,"Albury Gardens",,51.43839421,-1.031395006,,,0,,,0
030055800002,,"Sutherland Grove",,51.439360832,-1.03302913,,,0,,,0
030053430002,,"Kettering Close",,51.441591626,-1.034219418,,,0,,,0
030053560001,,Knollmead,,51.441503466,-1.038811111,,,0,,,0
030053640002,,"Ledbury Drive",,51.440296872,-1.041901037,,,0,,,0
030054700001,,"Pemberton Gardens",,51.44065193,-1.044641702,,,0,,,0
030050400001,,"Fernhurst Road",,51.440361841,-1.047669197,,,0,,,0
030056320002,,"Torcross Grove",,51.439405974,-1.052882967,,,0,,,0
030059220001,,Dunelm,,51.440576397,-1.064268355,,,0,,,0
030058790001,,"Calcot (IKEA)",,51.44139199,-1.067128023,,,0,,,0
030056320001,,"Torcross Grove",,51.439652008,-1.052172887,,,0,,,0
030050400002,,"Fernhurst Road",,51.440450576,-1.047523473,,,0,,,0
030054700002,,"Pemberton Gardens",,51.440610575,-1.043980721,,,0,,,0
030053640001,,"Ledbury Drive",,51.440331422,-1.04172766,,,0,,,0
030053560002,,Knollmead,,51.441629684,-1.038851627,,,0,,,0
030053430001,,"Kettering Close",,51.441889726,-1.034385792,,,0,,,0
030055800001,,"Sutherland Grove",,51.440079817,-1.032985175,,,0,,,0
030050060002,,"Albury Gardens",,51.438406248,-1.03067539,,,0,,,0
030051360001,,"Churchward Walk",,51.438314846,-1.027238784,,,0,,,0
030053420001,,"Kennet Valley School",,51.440098446,-1.025459983,,,0,,,0
030055830001,,"Swanholm Gardens",,51.442125675,-1.025949217,,,0,,,0
039025950002,,"Dwyer Road Boundary",,51.442066857,-1.022123158,,,0,,,0
039026370002,,"Holybrook Crescent",,51.441499476,-1.019861936,,,0,,,0
039025090001,,"Ashampstead Road",,51.442733111,-1.01792185,,,0,,,0
039026110002,,"Frilsham Road",,51.44185338,-1.013811266,,,0,,,0
039025720002,,"Coronation Square",,51.441553858,-1.01027821,,,0,,,0
039025610002,,"Circuit Lane (Southcote Lane)",,51.442718293,-1.006555175,,,0,,,0
039026030002,,"Fawley Road",,51.443427098,-1.004251975,,,0,,,0
039027220002,,"Southcote Farm Lane",,51.444643931,-1.000369206,,,0,,,0
039026710002,,"Monks Way",,51.446157303,-0.997530178,,,0,,,0
039027180002,,"Russell Street",,51.451389175,-0.981714662,,,0,,,0
039025430001,,"Castle Street",,51.453001222,-0.975806924,,,0,,,0
340001663OPP,,"Garden Centre",,51.477646373,-0.93425936,,,0,,,0
340001669SCO,,"Shiplake College",,51.499634269,-0.898551325,,,0,,,0
340001667OUT,,"Mill Lane",,51.503463708,-0.894612125,,,0,,,0
340001680OSR,,"Station Road, Shiplake",,51.509937629,-0.891732015,,,0,,,0
340001670OPP,,"Bolney Lane",,51.51438551,-0.892359073,,,0,,,0
340000364TN,,Allotments,,51.525395315,-0.894672245,,,0,,,0
340003222TEN,,"Tesco Superstore",,51.527122264,-0.895682753,,,0,,,0
340000736OPP,,"Newtown Road",,51.528555361,-0.896828307,,,0,,,0
340001522WAV,,"Niagara Road",,51.529921447,-0.898844269,,,0,,,0
340001521CNR,,"St Marks Road",,51.532067753,-0.901430781,,,0,,,0
340003223CNR,,"Norman Avenue",,51.534454804,-0.902843927,,,0,,,0
340000393BEL,,"Bell Street, Henley-on-Thames",,51.537755322,-0.904826452,,,0,,,0
340000393TH,,"Hart Street, Henley-on-Thames",,51.537572671,-0.903561998,,,0,,,0
340000270STN,,"Henley-on-thames Stn",,51.534761846,-0.901063167,,,0,,,0
340001521OPP,,"St Marks Road",,51.532392598,-0.901552716,,,0,,,0
340001522OPP,,"Niagara Road",,51.529381174,-0.897804931,,,0,,,0
340000736CNR,,"Newtown Road",,51.52791743,-0.896095986,,,0,,,0
340003222TES,,"Tesco Superstore",,51.526750021,-0.895302547,,,0,,,0
340000364TS,,Allotments,,51.525194825,-0.894388804,,,0,,,0
340001670CNR,,"Bolney Lane",,51.514511231,-0.892341613,,,0,,,0
340001680SRD,,"Station Road, Shiplake",,51.51024955,-0.890485188,,,0,,,0
340001667OPP,,"Mill Lane",,51.503407869,-0.894411766,,,0,,,0
340001669SCA,,"Shiplake College",,51.499378842,-0.898707885,,,0,,,0
340001663GAR,,"Garden Centre",,51.477466182,-0.93422036,,,0,,,0
340001664OUT,,"Play Hatch Roundabout W",,51.478645002,-0.933328892,,,0,,,0
340000269WEL,,"The Green",,51.488362975,-0.937048614,,,0,,,0
340001665OPP,,"Bints Farm",,51.492185707,-0.934208517,,,0,,,0
340000094INN,,"Gravel Road",,51.495600145,-0.930974136,,,0,,,0
340001666OPP,,"Binfield Heath, Heathfield Close",,51.500736266,-0.924284424,,,0,,,0
340000094WHO,,"The White Hart PH",,51.500990646,-0.910923108,,,0,,,0
340001668CNR,,"Memorial Avenue",,51.500665322,-0.905917242,,,0,,,0
340000658PA,,"The Plowden Arms PH",,51.499187413,-0.899801053,,,0,,,0
340000651PH,,"The Plowden Arms PH",,51.499122052,-0.89954331,,,0,,,0
340001668OPP,,"Memorial Avenue",,51.500556772,-0.905847807,,,0,,,0
340000094WHT,,"The White Hart PH",,51.5008044,-0.911201279,,,0,,,0
340001666OUT,,"Binfield Heath, Heathfield Close",,51.500675053,-0.924473155,,,0,,,0
340000094OPP,,"Gravel Road",,51.495724954,-0.930855974,,,0,,,0
340001665OUT,,"Bints Farm",,51.492077436,-0.934167829,,,0,,,0
340000269OPP,,"The Green",,51.488308253,-0.936963468,,,0,,,0
340001664OPP,,"Play Hatch Roundabout W",,51.478770206,-0.933253971,,,0,,,0
039026060002,,"Forge Close",,51.46530496,-0.958774908,,,0,,,0
039025050002,,"Amersham Road",,51.466267223,-0.956766355,,,0,,,0
039026420002,,"Ian Mikardo Way",,51.466453486,-0.952443271,,,0,,,0
039026780001,,"Nire Road",,51.467189956,-0.949331193,,,0,,,0
039026420001,,"Ian Mikardo Way",,51.466321207,-0.952734221,,,0,,,0
039025050001,,"Amersham Road",,51.466209825,-0.95637897,,,0,,,0
039026060001,,"Forge Close",,51.465213271,-0.958575454,,,0,,,0
039027320008,,"St Mary's Butts",,51.454154339,-0.973996488,,,0,,,0
039027180003,,"Russell Street (Tilehurst Road)",,51.451530391,-0.983481663,,,0,,,0
039026600002,,"Maitland Road",,51.452402517,-0.988672082,,,0,,,0
039025360002,,"Reading West Station",,51.452060064,-0.991716266,,,0,,,0
039027240002,,"Southcote Road (Tilehurst Road)",,51.451924798,-0.99481342,,,0,,,0
039025750002,,"Cranbury Road",,51.451809275,-0.998125996,,,0,,,0
039026910002,,"Parkside Road (Tilehurst Road)",,51.452239192,-1.002146236,,,0,,,0
039027700002,,"Tilehurst Road, Waverley Road",,51.451816209,-1.005278404,,,0,,,0
039027690003,,"Water Road",,51.452036064,-1.011073415,,,0,,,0
039026900002,,"Park Grove",,51.450978809,-1.013657885,,,0,,,0
039026650004,,"Meadway Precinct",,51.45083764,-1.018266094,,,0,,,0
039027850002,,"Stoneham Close Footpath",,51.450668095,-1.020572304,,,0,,,0
039025840002,,"Usk Road",,51.451102408,-1.023052695,,,0,,,0
039025080001,,"Ash Road",,51.453263311,-1.032073478,,,0,,,0
039026850002,,"Ogmore Close",,51.455359403,-1.036562812,,,0,,,0
039025020002,,"Alford Close",,51.456739168,-1.037051918,,,0,,,0
039027570001,,"Tilehurst Triangle",,51.458845708,-1.041743109,,,0,,,0
039025780002,,"Crescent Road",,51.462389929,-1.043022007,,,0,,,0
039026950001,,"Pierces Hill Top",,51.463407166,-1.044267502,,,0,,,0
039026940001,,"Pierces Hill Foot",,51.463836201,-1.04726714,,,0,,,0
039026940003,,"Lower Elmstone Drive",,51.462331561,-1.048003806,,,0,,,0
039025100001,,"Ashton Close",,51.460179716,-1.046551584,,,0,,,0
039026800002,,"Normanstead Road",,51.459429452,-1.048280077,,,0,,,0
039028050002,,"Chapel Hill, Westwood Glen",,51.460229804,-1.05050891,,,0,,,0
030052760002,,"Hall Place Farm",,51.460104067,-1.053865327,,,0,,,0
030058550002,,"The Birchwoods",,51.457544174,-1.057559726,,,0,,,0
030053710002,,"Little Heath School",,51.4542724,-1.059652353,,,0,,,0
030058560002,,"Stratford Way",,51.450952344,-1.059695791,,,0,,,0
030050570003,,"Bitterne Avenue",,51.451343096,-1.055730167,,,0,,,0
030055440002,,Springfield,,51.452977592,-1.053249851,,,0,,,0
030056570002,,"Wellfield Close",,51.454854307,-1.050706764,,,0,,,0
030056510001,,"Hildens Drive, Warborough Avenue",,51.456115421,-1.048766372,,,0,,,0
039025100002,,"Ashton Close",,51.45982851,-1.04648693,,,0,,,0
039026940004,,"Lower Elmstone Drive",,51.463778879,-1.047959303,,,0,,,0
039026940002,,"Pierces Hill Foot",,51.464025582,-1.047335174,,,0,,,0
039026950002,,"Pierces Hill Top",,51.46346916,-1.044151046,,,0,,,0
039025780001,,"Crescent Road",,51.461415104,-1.042567374,,,0,,,0
039027570002,,"Tilehurst Triangle",,51.458366401,-1.0414077,,,0,,,0
039025020001,,"Alford Close",,51.457693317,-1.037175778,,,0,,,0
039026850001,,"Ogmore Close",,51.455295053,-1.036391456,,,0,,,0
039025840001,,"Usk Road",,51.451364923,-1.023262963,,,0,,,0
039027850001,,"Stoneham Close Footpath",,51.450809415,-1.020267067,,,0,,,0
039026650001,,"Meadway Precinct",,51.450826852,-1.015906178,,,0,,,0
039026900001,,"Park Grove",,51.451218882,-1.013336105,,,0,,,0
039027690002,,"Water Road",,51.452329831,-1.00965669,,,0,,,0
039027700001,,"Tilehurst Road, Waverley Road",,51.452446941,-1.004372416,,,0,,,0
039026910001,,"Parkside Road (Tilehurst Road)",,51.452140471,-1.001112195,,,0,,,0
039025750001,,"Cranbury Road",,51.451965687,-0.997489346,,,0,,,0
039027240001,,"Southcote Road (Tilehurst Road)",,51.452002605,-0.993401342,,,0,,,0
039025360001,,"Reading West Station",,51.452250297,-0.990834188,,,0,,,0
039026600001,,"Maitland Road",,51.452581253,-0.987502404,,,0,,,0
039027560001,,"Tilehurst Station",,51.471074537,-1.029709842,,,0,,,0
039027120002,,"Roebuck Hotel",,51.473598476,-1.034825297,,,0,,,0
030055060001,,"Roebuck Rise",,51.474734778,-1.038516174,,,0,,,0
030056220001,,"Theobald Drive",,51.475350405,-1.041224614,,,0,,,0
030054510002,,"Oxford Road",,51.476128264,-1.043987333,,,0,,,0
030054900001,,"Purley on Thames, Sherwood Rise",,51.480657055,-1.052475368,,,0,,,0
030056670001,,"Westbury Lane",,51.481170434,-1.057044141,,,0,,,0
030050420002,,"Beech Road",,51.480877734,-1.062032771,,,0,,,0
030054880001,,"Purley Hall Gatehouse",,51.48010012,-1.069392877,,,0,,,0
030054550001,,"Primary School",,51.481964251,-1.077721863,,,0,,,0
030054540001,,"Pangbourne Library",,51.48356652,-1.083680527,,,0,,,0
030057410001,,"Old Post Office",,51.483316555,-1.08737227,,,0,,,0
030057500001,,"Stokes View",,51.481690167,-1.090990522,,,0,,,0
030057490001,,"Pangbourne Cemetery",,51.480480112,-1.094974684,,,0,,,0
030053770002,,"Lower Bowden Farm",,51.480156343,-1.111753115,,,0,,,0
030050700001,,"Bowden Green",,51.479261125,-1.122325125,,,0,,,0
030056500001,,Wakemans,,51.479232397,-1.126088968,,,0,,,0
030055150001,,"Knappswood Close",,51.47914745,-1.132525067,,,0,,,0
030055930002,,"St Stephens Church",,51.479124569,-1.136687949,,,0,,,0
030054990002,,"Red Lion PH",,51.48095257,-1.142299886,,,0,,,0
030050160001,,"Aldworth Road",,51.482814152,-1.146038061,,,0,,,0
030053440003,,"Upper Basildon, Captains Gorse",,51.485284734,-1.151294407,,,0,,,0
030058670001,,"Emery Acres",,51.485423295,-1.147487138,,,0,,,0
030050410001,,Beckfords,,51.484307621,-1.146154189,,,0,,,0
030054990001,,"Red Lion PH",,51.480768759,-1.141756116,,,0,,,0
030055930001,,"St Stephens Church",,51.479235547,-1.136409663,,,0,,,0
030055150002,,"Knappswood Close",,51.479314531,-1.132308202,,,0,,,0
030056500002,,Wakemans,,51.479350345,-1.126230715,,,0,,,0
030050700002,,"Bowden Green",,51.479363907,-1.122025648,,,0,,,0
030053770001,,"Lower Bowden Farm",,51.480279821,-1.112302249,,,0,,,0
030057490002,,"Pangbourne Cemetery",,51.480605199,-1.094871406,,,0,,,0
030057500002,,"Stokes View",,51.481747567,-1.091435806,,,0,,,0
030054570001,,"The George Hotel",,51.484109074,-1.086377148,,,0,,,0
030054540002,,"Pangbourne Police Station",,51.48327059,-1.081483059,,,0,,,0
030054550002,,"Primary School",,51.482077766,-1.076149873,,,0,,,0
030054880002,,"Purley Hall Gatehouse",,51.480004047,-1.068617217,,,0,,,0
030050420001,,"Beech Road",,51.481178221,-1.061378578,,,0,,,0
030054900002,,"Purley on Thames, Sherwood Rise",,51.480718707,-1.052315685,,,0,,,0
030054510001,,"Oxford Road",,51.476432097,-1.044859332,,,0,,,0
030056220002,,"Theobald Drive",,51.475634279,-1.041852217,,,0,,,0
030055060002,,"Roebuck Rise",,51.474815572,-1.038500077,,,0,,,0
039027120001,,"Roebuck Hotel",,51.473451552,-1.034454043,,,0,,,0
039027560003,,"Tilehurst Station",,51.470888895,-1.029008305,,,0,,,0
039026100013,,"Friar Street",,51.456648939,-0.975466232,,,0,,,0
039028740002,,"Rose Kiln Lane North",,51.44245186,-0.976618412,,,0,,,0
039028470001,,"Kennet Island turn",,51.430782263,-0.978616073,,,0,,,0
039028540001,,"400 Longwater Avenue",,51.422847118,-0.996098535,,,0,,,0
039028550001,,"500 Longwater Avenue",,51.420341191,-0.995376819,,,0,,,0
039028570001,,"Kennet Island turn",,51.431921113,-0.978536738,,,0,,,0
039028740001,,"Rose Kiln Lane North",,51.444583217,-0.975621092,,,0,,,0
035059860001,,"Mereoak Park and Ride",,51.405924468,-0.979944623,,,0,,,0
035059630001,,"Thames Valley P&R",,51.45909329,-0.943521618,,,0,,,0
039026690004,,"Minster Street",,51.454612793,-0.971928102,,,0,,,0
035087100001,,"Winnersh Triangle Park and Ride",,51.436884867,-0.891443194,,,0,,,0
039028010001,,"Eldon Road",,51.453743429,-0.957987278,,,0,,,0
039025920005,,"King Street",,51.4549903,-0.969861497,,,0,,,0
039028560001,,"Little Lea",,51.417095671,-0.973753123,,,0,,,0
035080020001,,"Hartley Court Turn",,51.409267634,-0.975116264,,,0,,,0
039027050001,,"Campus Reading International",,51.415351261,-0.975328396,,,0,,,0
035080120001,,"Mereoak Lane Turn",,51.407367879,-0.973807238,,,0,,,0
035080140001,,"Three Mile Cross Post Office",,51.404189064,-0.973274558,,,0,,,0
035080160001,,"Sevenoaks Drive",,51.400855272,-0.972501036,,,0,,,0
035080180001,,"St Michaels Hall",,51.39754155,-0.972992125,,,0,,,0
035080200001,,"Hyde End Road",,51.393763732,-0.973881603,,,0,,,0
035080220001,,"Spencers Wood PO Southbound",,51.391457153,-0.97437874,,,0,,,0
035080240001,,"Back Lane",,51.386117289,-0.973506501,,,0,,,0
035080280001,,"The Mill House",,51.382809586,-0.966496152,,,0,,,0
035080300001,,"Swallowfield Street",,51.38012912,-0.95928579,,,0,,,0
035080320001,,Swallowfield,,51.378309279,-0.958895998,,,0,,,0
035080340001,,"Swallowfield Grange",,51.377371111,-0.963630029,,,0,,,0
035080360001,,"Charlton Lane",,51.374131394,-0.967409886,,,0,,,0
035080380001,,"Goddards Farm",,51.370802234,-0.966148714,,,0,,,0
035080400001,,"Maythorne Stores",,51.36586838,-0.965441016,,,0,,,0
035080420001,,"The Bull",,51.36318283,-0.964768964,,,0,,,0
035059610001,,"The Square",,51.394649698,-0.971346414,,,0,,,0
035059600001,,"Grovelands Road",,51.39416619,-0.965449787,,,0,,,0
035059670002,,"Peartree Walk",,51.394876863,-0.96040299,,,0,,,0
035059820002,,"Bays Crescent",,51.397998736,-0.960590978,,,0,,,0
035059690001,,"Spencers Wood Fullbrook Avenue",,51.399178019,-0.957703633,,,0,,,0
035059680002,,"Lawrence Place",,51.401484097,-0.953122876,,,0,,,0
035059550001,,"Clarendon Row",,51.4037374,-0.953718378,,,0,,,0
035059560001,,"Shinfield View",,51.404773358,-0.947900913,,,0,,,0
035059750001,,TVSP,,51.414426324,-0.940465912,,,0,,,0
035080020002,,"Hartley Court Turn",,51.40934754,-0.974999453,,,0,,,0
035080460001,,"Dog And Partridge",,51.360890722,-0.96690326,,,0,,,0
1900HAA10136,,"St Legers Way",,51.361135681,-0.963077175,,,0,,,0
035080440002,,Portway,,51.361524293,-0.963298213,,,0,,,0
035080400002,,"Maythorne Stores",,51.366088074,-0.965881369,,,0,,,0
035080380002,,"Goddards Farm",,51.370912017,-0.966361734,,,0,,,0
035080360002,,"Charlton Lane",,51.375117278,-0.967042892,,,0,,,0
035080340002,,"Swallowfield Grange",,51.377440618,-0.963355465,,,0,,,0
035080320002,,Swallowfield,,51.378741116,-0.95790914,,,0,,,0
035080300002,,"Swallowfield Street",,51.380207163,-0.959973734,,,0,,,0
035080280002,,"The Mill House",,51.382710694,-0.966498379,,,0,,,0
035080240002,,"Back Lane",,51.386199711,-0.973677108,,,0,,,0
035080220002,,"Spencers Wood PO Northbound",,51.391781554,-0.974457724,,,0,,,0
035080200002,,"Hyde End Road",,51.394016338,-0.973976566,,,0,,,0
035080180002,,"St Michaels Hall",,51.398332308,-0.972931296,,,0,,,0
035080160002,,"Sevenoaks Drive",,51.400586952,-0.972665176,,,0,,,0
035080140002,,"Three Mile Cross Post Office",,51.405432477,-0.973563011,,,0,,,0
035059640001,,Hawthorn,,51.412812031,-0.941892834,,,0,,,0
035059560002,,"Shinfield View",,51.404939267,-0.947350788,,,0,,,0
035059550002,,"Clarendon Row",,51.403609999,-0.953548768,,,0,,,0
035059680001,,"Lawrence Place",,51.401437478,-0.952937056,,,0,,,0
035059690002,,"Spencers Wood Fullbrook Avenue",,51.39910597,-0.957690895,,,0,,,0
035059820001,,"Bays Crescent",,51.397934276,-0.960419944,,,0,,,0
035059670001,,"Peartree Walk",,51.39502096,-0.960428471,,,0,,,0
035059600002,,"Grovelands Road",,51.394130356,-0.965464969,,,0,,,0
035059610002,,"The Square",,51.394504468,-0.971191562,,,0,,,0
035059780001,,"Croft Road",,51.394111882,-0.956280787,,,0,,,0
03700356,,"St Andrews Way",,51.520253759,-0.649151007,,,0,,,0
03700357,,"Everitts Corner",,51.519900449,-0.644246512,,,0,,,0
03700358,,"Burnham Lane",,51.520619621,-0.639569576,,,0,,,0
03700251,,"Dover Road",,51.519576571,-0.632610227,,,0,,,0
03700252,,"Westgate Retail Park",,51.517269967,-0.627591673,,,0,,,0
03700253,,"Leigh Road",,51.515647292,-0.623403303,,,0,,,0
03700254,,"Twinches Lane North",,51.514704557,-0.620462904,,,0,,,0
03700255,,"Salt Hill Three Tuns",,51.512798137,-0.613588732,,,0,,,0
03700381,,"Windmill Road",,51.511871482,-0.608990978,,,0,,,0
03700382,,"Salt Hill Park",,51.511661008,-0.604140952,,,0,,,0
03700337,,Library,,51.510639564,-0.596909288,,,0,,,0
036006758758,,"Knights Place",,51.474693248,-0.614643337,,,0,,,0
490007705N,,"Hammersmith, Hammersmith Bridge Road",,51.492193142,-0.225568941,,,0,,,0
490008990J,,"Latymer Court",,51.493317187,-0.219042775,,,0,,,0
490000170TS,,"Kensington Station",,51.496159982,-0.208240038,,,0,,,0
490010984S,,"Phillimore Gardens",,51.500043416,-0.196088382,,,0,,,0
490011750E1,,"Royal Albert Hall",,51.501645427,-0.178720769,,,0,,,0
490000130E,,"Knightsbridge Barracks",,51.501855298,-0.166220334,,,0,,,0
490000119R,,"Hyde Park Corner",,51.502888886,-0.154147553,,,0,,,0
490004555P,,"Buckingham Palace Road  Bressenden Place",,51.497205012,-0.144421982,,,0,,,0
4900074807,,"Victoria, Buck'ham Palace Rd",,51.493622275,-0.147030869,,,0,,,0
490000248UA,,Victoria,,51.495269581,-0.145998841,,,0,,,0
490000119L,,"Hyde Park Corner",,51.502782923,-0.153128816,,,0,,,0
490011822W,,"Knightsbridge Barracks",,51.501699594,-0.166039276,,,0,,,0
490011750W1,,"Royal Albert Hall",,51.501455093,-0.179203829,,,0,,,0
490000110R,,"Kensington, High Street/Wrights Lane",,51.500674104,-0.193830244,,,0,,,0
490008652E,,"Kensington (Olympia) Station",,51.495562868,-0.21002333,,,0,,,0
490008990S,,"Hammersmith Road",,51.493086386,-0.218648415,,,0,,,0
490007703KA,,"Hammersmith, Hammersmith Bridge Road",,51.491659298,-0.226540404,,,0,,,0
